#Theta,Phi,Pol,Theta,Phi,Mag
0.052359878,4.450589593,1.570796327,0.341838862,-2.757388619,0.402243898
0.052359878,4.71238898,0,3.081353744,-1.929606746,0.92929557
0.052359878,4.71238898,1.570796327,0.227466976,-2.534285455,0.40655249
0.052359878,4.974188368,0,3.085944677,-1.758750954,0.92588322
0.052359878,4.974188368,1.570796327,0.130653986,-2.116685229,0.453918794
0.052359878,5.235987756,0,3.091120605,-1.705978372,0.906995007
0.052359878,5.235987756,1.570796327,0.086534321,-1.511356643,0.525385867
0.052359878,5.497787144,0,3.084578214,-2.214898197,0.812069518
0.052359878,5.497787144,1.570796327,0.075052742,-1.005676963,0.584545575
0.052359878,5.759586532,0,2.939681865,-2.872853034,0.491219029
0.052359878,5.759586532,1.570796327,0.070580056,-0.651816752,0.61184333
0.052359878,6.021385919,0,3.040713704,-2.884118577,0.527722926
0.052359878,6.021385919,1.570796327,0.067742862,-0.330343294,0.617075367
0.06981317,0,0,3.082858398,0,0.857658913
0.06981317,0,1.570796327,0.084808636,0,0.527736737
0.06981317,0.261799388,0,3.08315052,0.37300493,0.845944243
0.06981317,0.261799388,1.570796327,0.086909812,0.390776849,0.546171404
0.06981317,0.523598776,0,3.085537232,0.91818431,0.78206839
0.06981317,0.523598776,1.570796327,0.091320679,0.707472567,0.588662862
0.06981317,0.785398163,0,2.938074477,2.589381979,0.464884491
0.06981317,0.785398163,1.570796327,0.095851673,0.991562622,0.616027725
0.06981317,1.047197551,0,3.069347357,1.802061372,0.859782792
0.06981317,1.047197551,1.570796327,0.106288999,1.326008503,0.58699261
0.06981317,1.308996939,0,3.068071179,1.663700957,0.921840339
0.06981317,1.308996939,1.570796327,0.142709642,1.888514645,0.498477397
0.06981317,1.570796327,0,3.063496545,1.839515366,0.928249259
0.06981317,1.570796327,1.570796327,0.248139751,2.42038585,0.429794175
0.06981317,1.832595715,0,3.059404614,2.039609448,0.920657713
0.06981317,1.832595715,1.570796327,0.382792033,2.70656849,0.427812781
0.06981317,2.094395102,0,3.056774024,2.126780227,0.839598309
0.06981317,2.094395102,1.570796327,0.481130749,2.847511576,0.450335611
0.06981317,2.35619449,0,2.965255235,1.225455587,0.298580141
0.06981317,2.35619449,1.570796327,0.562764321,2.928407706,0.437109493
0.06981317,2.617993878,0,3.050796849,2.588610187,0.730970948
0.06981317,2.617993878,1.570796327,0.658301137,2.99651774,0.394484328
0.06981317,2.879793266,0,3.047601991,2.904632892,0.817277357
0.06981317,2.879793266,1.570796327,0.748849665,3.066031426,0.351371554
0.06981317,3.141592654,0,3.046677419,3.141592654,0.833140022
0.06981317,3.141592654,1.570796327,0.788099719,3.141592654,0.335028416
0.06981317,3.403392041,0,3.047601991,-2.904632892,0.817277357
